Ticker            BTC-USD        MSFT         SPY
Date                                             
2018-11-13    6359.490234   99.400780  243.252243
2018-11-14    5738.350098   97.991196  241.589249
2018-11-15    5648.029785  100.147591  244.110565
2018-11-16    5575.549805  101.090454  244.745453
2018-11-17    5554.330078         NaN         NaN
2018-11-18    5623.540039         NaN         NaN
2018-11-19    4871.490234   97.664459  240.605621
2018-11-20    4451.870117   94.947929  236.153030
2018-11-21    4602.169922   96.254860  236.957657
2018-11-22    4365.939941         NaN         NaN
2018-11-23    4347.109863   96.217506  235.375092
2018-11-24    3880.760010         NaN         NaN
2018-11-25    4009.969971         NaN         NaN
2018-11-26    3779.129883   99.391441  239.175125
2018-11-27    3820.719971  100.016914  239.979767
2018-11-28    4257.419922  103.732307  245.505386
2018-11-29    4278.846680  102.864136  244.969025
2018-11-30    4017.268555  103.517609  246.462173
2018-12-01    4214.671875         NaN         NaN
2018-12-02    4139.877930         NaN         NaN
2018-12-03    3894.130859  104.637825  249.725586
2018-12-04    3956.893799  101.305153  241.633957
2018-12-05    3753.994873         NaN         NaN
2018-12-06    3521.101807  101.930634  241.267319
2018-12-07    3419.937256   97.851158  235.661255
2018-12-08    3476.114746         NaN         NaN
2018-12-09    3614.234375         NaN         NaN
2018-12-10    3502.656006  100.436989  236.108322
2018-12-11    3424.588135  101.370522  236.161926
2018-12-12    3486.950195  101.827919  237.351089
2018-12-13    3313.677246  102.173340  237.270630
2018-12-14    3242.484863   98.980713  232.889450
2018-12-15    3236.761719         NaN         NaN
2018-12-16    3252.839111         NaN         NaN
2018-12-17    3545.864746   96.049461  228.320618
2018-12-18    3696.059082   97.057663  228.070236
2018-12-19    3745.950684   96.796288  224.654724
2018-12-20    4134.441406   94.761215  220.997787
2018-12-21    3896.543701   91.699295  216.469620
2018-12-22    4014.182617         NaN         NaN
2018-12-23    3998.980225         NaN         NaN
2018-12-24    4078.599121   87.871849  210.749863
2018-12-25    3815.490723         NaN         NaN
2018-12-26    3857.297607   93.874374  221.397964
2018-12-27    3654.833496   94.453171  223.097733
2018-12-28    3923.918701   93.715675  222.809937
2018-12-29    3820.408691         NaN         NaN
2018-12-30    3865.952637         NaN         NaN
2018-12-31    3742.700439   94.817253  224.761536
2019-01-01    3843.520020         NaN         NaN
2019-01-02    3943.409424   94.397148  224.995285
2019-01-03    3836.741211   90.924454  219.626312
2019-01-04    3857.717529   95.153282  226.982819
2019-01-05    3845.194580         NaN         NaN
2019-01-06    4076.632568         NaN         NaN
2019-01-07    4025.248291   95.274651  228.772522
2019-01-08    4030.847900   95.965462  230.921890
2019-01-09    4035.296387   97.337708  232.001129
2019-01-10    3678.924561   96.712257  232.819534
2019-01-11    3687.365479   95.965462  232.909454
2019-01-12    3661.301025         NaN         NaN
2019-01-13    3552.953125         NaN         NaN
2019-01-14    3706.052246   95.265327  231.488510
2019-01-15    3630.675293   98.028542  234.141602
2019-01-16    3655.006836   98.373917  234.708145
2019-01-17    3678.563965   99.064743  236.488815
2019-01-18    3657.839355  100.549004  239.636459
2019-01-19    3728.568359         NaN         NaN
2019-01-20    3601.013672         NaN         NaN
2019-01-21    3576.032471         NaN         NaN
2019-01-22    3604.577148   98.653999  236.398895
2019-01-23    3585.123047   99.615524  236.893509
2019-01-24    3600.865479   99.139435  237.019394
2019-01-25    3599.765869  100.044914  239.024918
2019-01-26    3602.460449         NaN         NaN
2019-01-27    3583.965820         NaN         NaN
2019-01-28    3470.450439   98.093864  237.208328
2019-01-29    3448.116943   96.096176  236.893509
2019-01-30    3486.181641   99.307434  240.643784
2019-01-31    3457.792725   97.487106  242.757156
2019-02-01    3487.945312   95.946770  242.874100
2019-02-02    3521.060791         NaN         NaN
2019-02-03    3464.013428         NaN         NaN
2019-02-04    3459.154053   98.709984  244.582855
2019-02-05    3466.357422  100.091614  245.608047
2019-02-06    3413.767822   98.980713  245.284302
2019-02-07    3399.471680   98.271255  242.946014
2019-02-08    3666.780273   98.644646  243.242798
2019-02-09    3671.203613         NaN         NaN
2019-02-10    3690.188232         NaN         NaN
2019-02-11    3648.430664   98.252579  243.377701
2019-02-12    3653.528564   99.783524  246.507416
2019-02-13    3632.070557   99.708862  247.307755
2019-02-14    3616.880859   99.792877  246.759262
2019-02-15    3620.810791  101.025108  249.448151
2019-02-16    3629.787598         NaN         NaN
2019-02-17    3673.836182         NaN         NaN
2019-02-18    3915.714355         NaN         NaN
2019-02-19    3947.094482  100.978424  249.879868
2019-02-20    3999.820557  100.453430  250.383484
2019-02-21    3954.118164  102.572205  249.493225
2019-02-22    4005.526611  104.034683  251.040024
2019-02-23    4142.526855         NaN         NaN
2019-02-24    3810.427490         NaN         NaN
2019-02-25    3882.696289  104.615952  251.381836
2019-02-26    3854.357910  105.337814  251.201874
2019-02-27    3851.047363  105.159706  251.093979
2019-02-28    3854.785400  105.028442  250.626343
2019-03-01    3859.583740  105.497208  252.191238
2019-03-02    3864.415039         NaN         NaN
2019-03-03    3847.175781         NaN         NaN
2019-03-04    3761.557129  105.244080  251.273911
2019-03-05    3896.375000  104.719055  250.932190
2019-03-06    3903.942627  104.765953  249.412262
2019-03-07    3911.484375  103.490936  247.325806
2019-03-08    3901.131592  103.603462  246.831146
2019-03-09    3963.313721         NaN         NaN
2019-03-10    3951.599854         NaN         NaN
2019-03-11    3905.227295  105.778435  250.410446
2019-03-12    3909.156250  106.519081  251.354782
2019-03-13    3906.717285  107.344093  253.018570
2019-03-14    3924.369141  107.428474  252.856689
2019-03-15    3960.911133  108.665970  254.105865
2019-03-16    4048.725830         NaN         NaN
2019-03-17    4025.229004         NaN         NaN
2019-03-18    4032.507324  110.222237  255.027344
2019-03-19    4071.190186  110.297218  255.090637
2019-03-20    4087.476318  110.175339  254.322739
2019-03-21    4029.326904  112.706596  257.195221
2019-03-22    4023.968262  109.734711  252.245132
2019-03-23    4035.826416         NaN         NaN
2019-03-24    4022.168213         NaN         NaN
2019-03-25    3963.070557  110.306587  252.055557
2019-03-26    3985.080811  110.540970  253.934280
2019-03-27    4087.066162  109.472198  252.606400
2019-03-28    4069.107178  109.622200  253.563965
2019-03-29    4098.374512  110.569077  255.162842
2019-03-30    4106.660156         NaN         NaN
2019-03-31    4105.404297         NaN         NaN
2019-04-01    4158.183105  111.581612  258.188812
2019-04-02    4879.877930  111.740990  258.315308
2019-04-03    4973.021973  112.472244  258.721802
2019-04-04    4922.798828  111.900360  259.408295
2019-04-05    5036.681152  112.397224  260.663818
2019-04-06    5059.817383         NaN         NaN
2019-04-07    5198.896973         NaN         NaN
2019-04-08    5289.770996  112.434715  260.862610
2019-04-09    5204.958496  111.825340  259.525726
2019-04-10    5324.551758  112.678467  260.411041
2019-04-11    5064.487793  112.809715  260.338623
2019-04-12    5089.539062  113.390984  262.100098
2019-04-13    5096.586426         NaN         NaN
2019-04-14    5167.722168         NaN         NaN
2019-04-15    5067.108398  113.484711  261.928436
2019-04-16    5235.559570  113.222229  262.100098
2019-04-17    5251.937988  114.159729  261.458771
2019-04-18    5298.385742  115.659714  261.973694
2019-04-19    5303.812500         NaN         NaN
2019-04-20    5337.886230         NaN         NaN
2019-04-21    5314.531250         NaN         NaN
2019-04-22    5399.365234  116.025352  262.199432
2019-04-23    5572.362305  117.600357  264.557037
2019-04-24    5464.866699  117.197243  263.969971
2019-04-25    5210.515625  121.078484  263.807373
2019-04-26    5279.348145  121.772255  265.035858
2019-04-27    5268.291016         NaN         NaN
2019-04-28    5285.139160         NaN         NaN
2019-04-29    5247.352539  121.659775  265.451355
2019-04-30    5350.726562  122.437874  265.586792
2019-05-01    5402.697266  119.887871  263.590576
2019-05-02    5505.283691  118.322243  263.021454
2019-05-03    5768.289551  120.844109  265.595825
2019-05-04    5831.167480         NaN         NaN
2019-05-05    5795.708496         NaN         NaN
2019-05-06    5746.807129  120.140999  264.502838
2019-05-07    5829.501465  117.675377  260.085724
2019-05-08    5982.457520  117.665993  259.724426
2019-05-09    6174.528809  117.656624  258.938568
2019-05-10    6378.849121  119.184738  260.239349
2019-05-11    7204.771484         NaN         NaN
2019-05-12    6972.371582         NaN         NaN
2019-05-13    7814.915039  115.640991  253.699448
2019-05-14    7994.416016  116.934738  255.993835
2019-05-15    8205.167969  118.581444  257.493347
2019-05-16    7884.909180  121.319672  259.878021
2019-05-17    7343.895508  120.510437  258.197906
2019-05-18    7271.208008         NaN         NaN
2019-05-19    8197.689453         NaN         NaN
2019-05-20    7978.309082  118.769623  256.490631
2019-05-21    7963.327637  119.409492  258.803101
2019-05-22    7680.066406  120.134041  258.008270
2019-05-23    7881.846680  118.731995  254.855682
2019-05-24    7987.371582  118.788437  255.433853
2019-05-25    8052.543945         NaN         NaN
2019-05-26    8673.215820         NaN         NaN
2019-05-27    8805.778320         NaN         NaN
2019-05-28    8719.961914  118.713188  253.058167
2019-05-29    8659.487305  117.565186  251.359833
2019-05-30    8319.472656  118.308556  252.046448
2019-05-31    8574.501953  116.379562  248.650055
2019-06-01    8564.016602         NaN         NaN
2019-06-02    8742.958008         NaN         NaN
2019-06-03    8208.995117  112.766205  248.017746
2019-06-04    7707.770996  115.890266  253.401352
2019-06-05    7824.231445  118.402664  255.596359
2019-06-06    7822.023438  120.275192  257.258423
2019-06-07    8043.951172  123.643837  259.832733
2019-06-08    7954.127930         NaN         NaN
2019-06-09    7688.077148         NaN         NaN
2019-06-10    8000.329590  124.773033  261.025177
2019-06-11    7927.714355  124.302582  260.961914
2019-06-12    8145.857422  123.728561  260.501282
2019-06-13    8230.923828  124.509590  261.576202
2019-06-14    8693.833008  124.631889  261.287140
2019-06-15    8838.375000         NaN         NaN
2019-06-16    8994.488281         NaN         NaN
2019-06-17    9320.352539  125.008293  261.386505
2019-06-18    9081.762695  127.181976  264.123383
2019-06-19    9273.521484  127.680672  264.719666
2019-06-20    9527.160156  128.866287  267.248871
2019-06-21   10144.556641  128.885086  266.860413
2019-06-22   10701.691406         NaN         NaN
2019-06-23   10855.371094         NaN         NaN
2019-06-24   11011.102539  129.647278  266.533691
2019-06-25   11790.916992  125.554024  263.919495
2019-06-26   13016.231445  126.024506  263.656189
2019-06-27   11182.806641  126.231552  264.591187
2019-06-28   12407.332031  126.052773  265.952728
2019-06-29   11959.371094         NaN         NaN
2019-06-30   10817.155273         NaN         NaN
2019-07-01   10583.134766  127.671219  268.367126
2019-07-02   10801.677734  128.518112  269.066010
2019-07-03   11961.269531  129.346191  271.217316
2019-07-04   11215.437500         NaN         NaN
2019-07-05   10978.459961  128.969772  270.908722
2019-07-06   11208.550781         NaN         NaN
2019-07-07   11450.846680         NaN         NaN
2019-07-08   12285.958008  128.875656  269.420044
2019-07-09   12573.812500  128.405228  269.755920
2019-07-10   12156.512695  129.713181  271.044830
2019-07-11   11358.662109  130.230667  271.680267
2019-07-12   11815.986328  130.701187  272.896484
2019-07-13   11392.378906         NaN         NaN
2019-07-14   10256.058594         NaN         NaN
2019-07-15   10895.089844  130.701187  272.987244
2019-07-16    9477.641602  128.988586  272.106903
2019-07-17    9693.802734  128.226410  270.255157
2019-07-18   10666.482422  128.367554  271.244507
2019-07-19   10530.732422  128.555786  269.737823
2019-07-20   10767.139648         NaN         NaN
2019-07-21   10599.105469         NaN         NaN
2019-07-22   10343.106445  130.258926  270.400421
2019-07-23    9900.767578  131.068130  272.333801
2019-07-24    9811.925781  132.413788  273.613647
2019-07-25    9911.841797  131.914993  272.306610
2019-07-26    9870.303711  132.997162  274.130951
2019-07-27    9477.677734         NaN         NaN
2019-07-28    9552.860352         NaN         NaN
2019-07-29    9519.145508  132.705460  273.631744
2019-07-30    9607.423828  132.065613  272.960052
2019-07-31   10085.627930  128.226410  269.973755
2019-08-01   10399.668945  129.910736  267.622864
2019-08-02   10518.174805  128.819244  265.607819
2019-08-03   10821.726562         NaN         NaN
2019-08-04   10970.184570         NaN         NaN
2019-08-05   11805.653320  124.406029  257.620148
2019-08-06   11478.168945  126.739693  261.232788
2019-08-07   11941.968750  127.294846  261.386963
2019-08-08   11966.407227  130.691757  266.515503
2019-08-09   11862.936523  129.581436  264.700104
2019-08-10   11354.024414         NaN         NaN
2019-08-11   11523.579102         NaN         NaN
2019-08-12   11382.616211  127.774750  261.477722
2019-08-13   10895.830078  130.418900  265.544189
2019-08-14   10051.704102  126.491371  257.692719
2019-08-15   10311.545898  126.208191  258.373596
2019-08-16   10374.338867  128.521225  262.185760
2019-08-17   10231.744141         NaN         NaN
2019-08-18   10345.810547         NaN         NaN
2019-08-19   10916.053711  130.673782  265.344574
2019-08-20   10763.232422  129.588043  263.311279
2019-08-21   10138.049805  131.032562  265.453583
2019-08-22   10131.055664  130.078995  265.371765
2019-08-23   10407.964844  125.934425  258.554993
2019-08-24   10159.960938         NaN         NaN
2019-08-25   10138.517578         NaN         NaN
2019-08-26   10370.820312  127.879257  261.414307
2019-08-27   10185.500000  128.153015  260.388550
2019-08-28    9754.422852  127.983093  262.222168
2019-08-29    9510.200195  130.399994  265.571442
2019-08-30    9598.173828  130.154495  265.453583
2019-08-31    9630.664062         NaN         NaN
2019-09-01    9757.970703         NaN         NaN
2019-09-02   10346.760742         NaN         NaN
2019-09-03   10623.540039  128.436249  263.901337
2019-09-04   10594.493164  129.937378  266.896759
2019-09-05   10575.533203  132.222122  270.327759
2019-09-06   10353.302734  131.325211  270.536560
2019-09-07   10517.254883         NaN         NaN
2019-09-08   10441.276367         NaN         NaN
2019-09-09   10334.974609  129.833511  270.672638
2019-09-10   10115.975586  128.474014  270.609222
2019-09-11   10178.372070  128.511765  272.533508
2019-09-12   10410.126953  129.833511  273.477356
2019-09-13   10360.546875  129.644745  273.295898
2019-09-14   10358.048828         NaN         NaN
2019-09-15   10347.712891         NaN         NaN
2019-09-16   10276.793945  128.710022  272.451721
2019-09-17   10241.272461  129.710815  273.141632
2019-09-18   10198.248047  130.777634  273.304993
2019-09-19   10266.415039  133.185120  273.286774
2019-09-20   10181.641602  131.646210  271.995697
2019-09-21   10019.716797         NaN         NaN
2019-09-22   10070.392578         NaN         NaN
2019-09-23    9729.324219  131.363007  271.931793
2019-09-24    8620.566406  129.701385  269.797943
2019-09-25    8486.993164  131.570663  271.393738
2019-09-26    8118.967773  131.740601  270.828308
2019-09-27    8251.845703  130.031784  269.369385
2019-09-28    8245.915039         NaN         NaN
2019-09-29    8104.185547         NaN         NaN
2019-09-30    8293.868164  131.259140  270.618683
2019-10-01    8343.276367  129.408691  267.399719
2019-10-02    8393.041992  127.123978  262.676147
2019-10-03    8259.992188  128.662811  264.828247
2019-10-04    8205.939453  130.399994  268.411896
2019-10-05    8151.500488         NaN         NaN
2019-10-06    7988.155762         NaN         NaN
2019-10-07    8245.623047  129.455887  267.253754
2019-10-08    8228.783203  128.086960  263.104767
2019-10-09    8595.740234  130.513351  265.603302
2019-10-10    8586.473633  131.325211  267.399719
2019-10-11    8321.756836  131.872787  270.171783
2019-10-12    8336.555664         NaN         NaN
2019-10-13    8321.005859         NaN         NaN
2019-10-14    8374.686523  131.750107  269.870911
2019-10-15    8205.369141  133.657181  272.542786
2019-10-16    8047.526855  132.561996  272.105042
2019-10-17    8103.911133  131.882233  272.907532
2019-10-18    7973.207520  129.729660  271.712952
2019-10-19    7988.560547         NaN         NaN
2019-10-20    8222.078125         NaN         NaN
2019-10-21    8243.720703  130.692673  273.554962
2019-10-22    8078.203125  128.747803  272.661285
2019-10-23    7514.671875  129.569183  273.454620
2019-10-24    7493.488770  132.118286  273.901459
2019-10-25    8660.700195  132.864090  275.022980
2019-10-26    9244.972656         NaN         NaN
2019-10-27    9551.714844         NaN         NaN
2019-10-28    9256.148438  136.130707  276.573151
2019-10-29    9427.687500  134.846741  276.491119
2019-10-30    9205.726562  136.527237  277.339233
2019-10-31    9199.584961  135.356537  276.600555
2019-11-01    9261.104492  135.687012  279.162964
2019-11-02    9324.717773         NaN         NaN
2019-11-03    9235.354492         NaN         NaN
2019-11-04    9412.612305  136.470612  280.284576
2019-11-05    9342.527344  136.385635  279.974548
2019-11-06    9360.879883  136.008026  280.038422
2019-11-07    9267.561523  136.196823  281.023285
2019-11-08    8804.880859  137.801788  281.716248
2019-11-09    8813.582031         NaN         NaN
2019-11-10    9055.526367         NaN         NaN
2019-11-11    8757.788086  137.943436  281.178314
2019-11-12    8815.662109  138.849731  281.770966
2019-11-13    8808.262695  139.076340  281.862152
2019-11-14    8708.094727  139.784424  282.272491
2019-11-15    8491.992188  141.587662  284.315155
2019-11-16    8550.760742         NaN         NaN
2019-11-17    8577.975586         NaN         NaN
2019-11-18    8309.286133  141.936951  284.524841
2019-11-19    8206.145508  141.984192  284.442780
2019-11-20    8027.268066  141.737885  283.384979
2019-11-21    7642.750000  141.605270  282.929077
2019-11-22    7296.577637  141.709503  283.558228
2019-11-23    7397.796875         NaN         NaN
2019-11-24    7047.916992         NaN         NaN
2019-11-25    7146.133789  143.263092  285.755859
2019-11-26    7218.371094  144.020950  286.403320
2019-11-27    7531.663574  144.295654  287.679932
2019-11-28    7463.105957         NaN         NaN
2019-11-29    7761.243652  143.405197  286.613037
2019-11-30    7569.629883         NaN         NaN
2019-12-01    7424.292480         NaN         NaN
2019-12-02    7321.988281  141.671570  284.178375
2019-12-03    7320.145508  141.444214  282.272491
2019-12-04    7252.034668  141.955795  284.014160
2019-12-05    7448.307617  142.031555  284.524841
2019-12-06    7546.996582  143.755692  287.123718
2019-12-07    7556.237793         NaN         NaN
2019-12-08    7564.345215         NaN         NaN
2019-12-09    7400.899414  143.386185  286.221008
2019-12-10    7278.119629  143.168320  285.901794
2019-12-11    7217.427246  143.708328  286.713287
2019-12-12    7243.134277  145.167160  289.184540
2019-12-13    7269.684570  146.389191  289.357819
2019-12-14    7124.673828         NaN         NaN
2019-12-15    7152.301758         NaN         NaN
2019-12-16    6932.480469  147.336533  291.345642
2019-12-17    6640.515137  146.540771  291.409576
2019-12-18    7276.802734  146.237640  291.427765
2019-12-19    7202.844238  147.507050  292.622406
2019-12-20    7218.816406  149.117508  293.905273
2019-12-21    7191.158691         NaN         NaN
2019-12-22    7511.588867         NaN         NaN
2019-12-23    7355.628418  149.117508  294.354279
2019-12-24    7322.532227  149.089096  294.363403
2019-12-25    7275.155762         NaN         NaN
2019-12-26    7238.966797  150.311127  295.930420
2019-12-27    7290.088379  150.585861  295.857056
2019-12-28    7317.990234         NaN         NaN
2019-12-29    7422.652832         NaN         NaN
2019-12-30    7292.995117  149.288071  294.225952
2019-12-31    7193.599121  149.392197  294.940826
2020-01-01    7200.174316         NaN         NaN
2020-01-02    6985.470215  152.158356  297.698944
2020-01-03    7344.884277  150.263763  295.444794
2020-01-04    7410.656738         NaN         NaN
2020-01-05    7411.317383         NaN         NaN
2020-01-06    7769.219238  150.652176  296.571838
2020-01-07    8163.692383  149.278534  295.737976
2020-01-08    8079.862793  151.656342  297.314148
2020-01-09    7879.071289  153.550949  299.330170
2020-01-10    8166.554199  152.840408  298.468781
2020-01-11    8037.537598         NaN         NaN
2020-01-12    8192.494141         NaN         NaN
2020-01-13    8144.194336  154.678284  300.521332
2020-01-14    8827.764648  153.588837  300.063171
2020-01-15    8807.010742  154.583511  300.741302
2020-01-16    8723.786133  157.416031  303.242920
2020-01-17    8929.038086  158.296997  304.186859
2020-01-18    8942.808594         NaN         NaN
2020-01-19    8706.245117         NaN         NaN
2020-01-20    8657.642578         NaN         NaN
2020-01-21    8745.894531  157.728622  303.591248
2020-01-22    8680.875977  156.970810  303.627808
2020-01-23    8406.515625  157.937042  303.975983
2020-01-24    8445.434570  156.345535  301.272736
2020-01-25    8367.847656         NaN         NaN
2020-01-26    8596.830078         NaN         NaN
2020-01-27    8909.819336  153.730927  296.443665
2020-01-28    9358.589844  156.743439  299.550049
2020-01-29    9316.629883  159.187500  299.302643
2020-01-30    9508.993164  163.677795  300.273987
2020-01-31    9350.529297  161.262115  294.821625
2020-02-01    9392.875000         NaN         NaN
2020-02-02    9344.365234         NaN         NaN
2020-02-03    9293.521484  165.193527  297.011719
2020-02-04    9180.962891  170.631134  301.538635
2020-02-05    9613.423828  170.422714  305.020752
2020-02-06    9729.801758  173.956192  306.046997
2020-02-07    9795.943359  174.202545  304.416016
2020-02-08    9865.119141         NaN         NaN
2020-02-09   10116.673828         NaN         NaN
2020-02-10    9856.611328  178.759094  306.688416
2020-02-11   10208.236328  174.723572  307.220001
2020-02-12   10326.054688  174.979309  309.199341
2020-02-13   10214.379883  174.032013  308.869415
2020-02-14   10312.116211  175.585617  309.364197
2020-02-15    9889.424805         NaN         NaN
2020-02-16    9934.433594         NaN         NaN
2020-02-17    9690.142578         NaN         NaN
2020-02-18   10141.996094  177.366562  308.567108
2020-02-19    9633.386719  177.898499  310.042358
2020-02-20    9608.475586  175.181763  308.768677
2020-02-21    9686.441406  169.643784  305.588867
2020-02-22    9663.181641         NaN         NaN
2020-02-23    9924.515625         NaN         NaN
2020-02-24    9650.174805  162.329514  295.453888
2020-02-25    9341.705078  159.650818  286.501007
2020-02-26    8820.522461  161.645599  285.447296
2020-02-27    8784.494141  150.256241  272.627228
2020-02-28    8672.455078  153.894363  271.481842
2020-02-29    8599.508789         NaN         NaN
2020-03-01    8562.454102         NaN         NaN
2020-03-02    8869.669922  164.134369  283.238739
2020-03-03    8787.786133  156.269119  275.128998
2020-03-04    8755.246094  162.006546  286.693390
2020-03-05    9078.762695  157.940964  277.163300
2020-03-06    9122.545898  153.476379  272.581482
2020-03-07    8909.954102         NaN         NaN
2020-03-08    8108.116211         NaN         NaN
2020-03-09    7923.644531  143.074921  251.294403
2020-03-10    7909.729492  152.858948  264.297577
2020-03-11    7911.430176  145.934128  251.413528
2020-03-12    4970.788086  132.093994  227.358871
2020-03-13    5563.707031  150.873688  246.794952
2020-03-14    5200.366211         NaN         NaN
2020-03-15    5392.314941         NaN         NaN
2020-03-16    5014.479980  128.636337  219.789810
2020-03-17    5225.629395  139.227829  231.656662
2020-03-18    5238.438477  133.366898  219.927216
2020-03-19    6191.192871  135.561172  220.394577
2020-03-20    6198.778320  130.469696  210.896835
2020-03-21    6185.066406         NaN         NaN
2020-03-22    5830.254883         NaN         NaN
2020-03-23    6416.314941  129.168289  205.504578
2020-03-24    6734.803711  140.909134  224.123978
2020-03-25    6681.062988  139.560272  227.479111
2020-03-26    6716.440430  148.289902  240.761566
2020-03-27    6469.798340  142.201004  233.590347
2020-03-28    6242.193848         NaN         NaN
2020-03-29    5922.042969         NaN         NaN
2020-03-30    6429.841797  152.203537  241.176376
2020-03-31    6438.644531  149.809814  237.581497
2020-04-01    6606.776367  144.490280  226.889252
2020-04-02    6793.624512  147.482452  232.124771
2020-04-03    6733.387207  146.124130  228.769608
2020-04-04    6867.527344         NaN         NaN
2020-04-05    6791.129395         NaN         NaN
2020-04-06    7271.781250  156.991043  244.135254
2020-04-07    7176.414551  155.300247  244.384109
2020-04-08    7334.098633  156.858078  252.587601
2020-04-09    7302.089355  156.867569  256.431335
2020-04-10    6865.493164         NaN         NaN
2020-04-11    6859.083008         NaN         NaN
2020-04-12    6971.091797         NaN         NaN
2020-04-13    6845.037598  157.219055  254.090164
2020-04-14    6842.427734  164.998795  261.584015
2020-04-15    6642.109863  163.269943  256.025818
2020-04-16    7116.804199  168.171463  257.260956
2020-04-17    7096.184570  169.653336  264.211029
2020-04-18    7257.665039         NaN         NaN
2020-04-19    7189.424805         NaN         NaN
2020-04-20    6881.958496  166.290634  259.556091
2020-04-21    6880.323242  159.413391  251.675140
2020-04-22    7117.207520  164.827789  257.260956
2020-04-23    7429.724609  162.832977  257.242462
2020-04-24    7550.900879  165.806183  260.828217
2020-04-25    7569.936035         NaN         NaN
2020-04-26    7679.867188         NaN         NaN
2020-04-27    7795.601074  165.331253  264.588867
2020-04-28    7807.058594  161.303619  263.372162
2020-04-29    8801.038086  168.541901  270.266876
2020-04-30    8658.553711  170.232788  267.750458
2020-05-01    8864.766602  165.825195  260.662292
2020-05-02    8988.596680         NaN         NaN
2020-05-03    8897.468750         NaN         NaN
2020-05-04    8912.654297  169.881271  261.381165
2020-05-05    9003.070312  171.705093  263.796143
2020-05-06    9268.761719  173.395905  262.007904
2020-05-07    9951.518555  174.402863  265.169556
2020-05-08    9842.666016  175.428757  269.557190
2020-05-09    9593.896484         NaN         NaN
2020-05-10    8756.430664         NaN         NaN
2020-05-11    8601.795898  177.385559  269.612457
2020-05-12    8804.477539  173.367447  264.238708
2020-05-13    9269.987305  170.745712  259.565338
2020-05-14    9733.721680  171.486649  262.671661
2020-05-15    9328.197266  173.984924  263.879150
2020-05-16    9377.013672         NaN         NaN
2020-05-17    9670.739258         NaN         NaN
2020-05-18    9726.575195  175.647247  271.916779
2020-05-19    9729.038086  174.431351  269.123901
2020-05-20    9522.981445  176.850830  273.695831
2020-05-21    9081.761719  174.726639  271.806152
2020-05-22    9182.577148  174.802841  272.322418
2020-05-23    9209.287109         NaN         NaN
2020-05-24    8790.368164         NaN         NaN
2020-05-25    8906.934570         NaN         NaN
2020-05-26    8835.052734  172.954895  275.677551
2020-05-27    9181.017578  173.183502  279.779358
2020-05-28    9525.750977  172.792953  279.263123
2020-05-29    9439.124023  174.555191  280.507568
2020-05-30    9700.414062         NaN         NaN
2020-05-31    9461.058594         NaN         NaN
2020-06-01   10167.268555  174.155090  281.641357
2020-06-02    9529.803711  176.136429  283.973267
2020-06-03    9656.717773  176.565033  287.752533
2020-06-04    9800.636719  174.240891  286.996674
2020-06-05    9665.533203  178.317719  294.352234
2020-06-06    9653.679688         NaN         NaN
2020-06-07    9758.852539         NaN         NaN
2020-06-08    9771.489258  179.422729  297.910187
2020-06-09    9795.700195  180.794403  295.688782
2020-06-10    9870.094727  187.500397  294.038879
2020-06-11    9321.781250  177.431915  277.087799
2020-06-12    9480.843750  178.832169  280.406158
2020-06-13    9475.277344         NaN         NaN
2020-06-14    9386.788086         NaN         NaN
2020-06-15    9450.702148  179.975220  283.023895
2020-06-16    9538.024414  184.385559  288.471436
2020-06-17    9480.254883  185.023727  287.273132
2020-06-18    9411.840820  187.005051  287.383850
2020-06-19    9288.018555  185.890579  285.741394
2020-06-20    9332.340820         NaN         NaN
2020-06-21    9303.629883         NaN         NaN
2020-06-22    9648.717773  191.053436  287.574554
2020-06-23    9629.658203  192.329819  288.898438
2020-06-24    9313.610352  188.452927  281.529022
2020-06-25    9264.813477  190.834305  284.547089
2020-06-26    9162.917969  187.014587  277.788757
2020-06-27    9045.390625         NaN         NaN
2020-06-28    9143.582031         NaN         NaN
2020-06-29    9190.854492  189.024475  281.871552
2020-06-30    9137.993164  193.853897  285.482178
2020-07-01    9228.325195  194.987442  287.481903
2020-07-02    9123.410156  196.473419  289.065033
2020-07-03    9087.303711         NaN         NaN
2020-07-04    9132.488281         NaN         NaN
2020-07-05    9073.942383         NaN         NaN
2020-07-06    9375.474609  200.702728  293.527405
2020-07-07    9252.277344  198.369003  290.500000
2020-07-08    9428.333008  202.731689  292.721954
2020-07-09    9277.967773  204.150986  291.055603
2020-07-10    9278.807617  203.531815  294.027435
2020-07-11    9240.346680         NaN         NaN
2020-07-12    9276.500000         NaN         NaN
2020-07-13    9243.614258  197.245010  291.481415
2020-07-14    9243.213867  198.464249  295.258759
2020-07-15    9192.836914  198.168991  297.971436
2020-07-16    9132.227539  194.244446  296.989960
2020-07-17    9151.392578  193.253784  297.851013
2020-07-18    9159.040039         NaN         NaN
2020-07-19    9185.817383         NaN         NaN
